feature1,feature2,feature3,feature4,feature5,feature6,feature7,target
-1.1658830165713527,-0.7655219651580472,0.49579799474901676,-1.3712173323501289,-1.927755405747058,1.7737212466009091,-1.5735480110936961,0
-2.7454875440404742,-0.26422347372852817,-0.5083451727029136,0.5007761330262521,-2.1115251843192713,-0.7487055772754491,-1.2168807333175262,0
3.391332741564111,0.06498171668774222,4.069757256151618,-6.076669975469255,-1.3880665450468987,7.404996840698158,-0.9782595253173855,0
2.4110822903499773,-2.028957286944656,-2.436962252187172,3.206350491378709,0.5686177597952267,-1.207458454820953,-0.20544077873833513,0
2.2096307141177345,-0.5747062469635101,-0.446601465737971,0.8063534886879575,-0.8077444562569641,0.6323873287476484,-0.22382750536576293,0
1.8459177744427695,-0.21047796427971222,-0.7201837435118308,1.5596419996229516,-0.6354676626310128,-0.39967085734449864,0.16736980246588662,0
-0.7532434179001493,-2.500920758081442,-2.295599269337668,-0.44941445005695124,0.7584268690298901,0.28979820237639903,-1.9692551063439756,0
-1.7246462959987012,0.8119548870681281,3.1335672355081066,-1.6165242385968785,-3.603468746572012,2.5515627157285055,-0.6946414116856979,0
-0.7603181651413227,-1.6869299801361244,1.792002876900416,-1.4430968293988884,-1.0474549686370003,3.086213363209169,-1.2568046528668262,0
-0.06673770023351233,-2.747733218943199,-1.7938247716310702,-1.1214311655501363,0.5428304688461907,1.438009462675085,-2.179348607490614,0
-1.0076917155558394,-0.5250885875980533,-1.9404262065602191,-0.9479579539643598,-0.8619758031481404,-0.2472102463395696,-1.6809330973608516,0
-1.9095450304486625,-1.4620231079263366,-2.7969642169192737,0.271776362186692,-0.48180092841535926,-1.2074119369587533,-1.9477969237164945,0
-0.7539610332261082,-4.172907257251056,-2.6929309750390864,-0.5615253391305329,1.298983705432967,1.1651005454103094,-2.776961571317924,0
-0.5766222752201671,-1.5359579850764415,-0.043932579174289055,-1.8836783580978804,-1.2892885282354454,2.347941091722412,-2.0180759466646365,0
-1.6457952104861127,-2.4047779035298658,-2.636621167164443,0.47315864639761984,0.12196056813962697,-0.6511209390576344,-2.039324344549486,0
-1.6196574741354244,-2.985701569071379,-1.2422936357606438,-0.08691810843995373,0.10007538924817538,0.8883123657575158,-2.078422940320523,0
0.20814047378337008,-1.3508207368236693,-1.1511051190781245,1.097267813766311,-0.758619212063435,-0.07648239540284801,-0.93500667775311,0
0.6390464771960334,0.7721545335353428,-0.7889934126100391,1.869500344986776,-2.5239587707455904,-1.2087192523353176,-0.09736650501929639,0
-1.0249240987592843,1.0940896930666522,-0.0918449681726532,-0.6328957779842066,0.6390256879754002,-0.9586677228281734,0.4302843366510111,1
1.6435164308426673,-2.096507017965269,-0.8336716420099519,0.18750159600899485,0.826294695168486,1.2253840066725694,-0.7760329191784586,0
-0.14792235132922826,-0.07675703583776983,-2.3948751101096644,2.151676946842582,-3.440165539575833,-1.6932424199311322,-1.387018473881496,0
1.91735711318029,-1.6020251234493061,-1.1942092800684627,1.5262215477922978,0.20181413355121602,0.13159533774475565,-0.37509941783815615,0
-1.1687552269896155,-1.5022024808454018,-2.1591356397210113,0.0684654336622077,0.1026205312011923,-0.6103409781534169,-1.5292072826112026,0
-1.1367198215586152,-1.4450372185909917,-1.409817023764007,-0.6712623481608289,-0.8180357294453782,0.47450835648608025,-1.866902908432884,0
0.16729740443722996,-0.6266044776966766,0.06331331952412489,-2.6480683475651112,-1.5524188386718456,2.549998072773272,-1.820956845628811,0
0.8312728418573778,-0.07906648104061376,0.3949928298994121,-0.4768627727526542,-1.1416955199010428,1.1535350341750497,-0.4293566391934034,0
1.3587069905963844,-1.6754139356340914,-0.9380527242719098,1.0239541763982158,0.22676684241522782,0.43411242121502874,-0.557043456779187,0
2.20501934796271,-2.05428125826358,-1.6350245869679179,2.3140636224287574,0.3874110981764911,-0.22446885447238535,-0.3646276536636021,0
1.2333581280981767,-0.03619904245861727,-1.90172077774904,2.9619130886889593,-1.7130758652240643,-1.9396302975813182,-0.10772867159354504,0
0.7397885426565228,-1.1870992569428023,-1.5818876301803388,1.86082349704486,-1.2847941535869731,-0.5702312989268767,-0.8657443308079988,0
1.4284048997729273,-0.6203634463795409,-2.027353625906567,2.0055185066091976,-2.8561082499399744,-0.6460155445345033,-1.2031343148712386,0
-0.6191051171796225,-0.9638425973029409,-0.4074118542342373,-0.8624766861388988,-1.9489699186533795,1.2923042278134225,-1.7396837360342166,0
-1.8956013548351631,-2.448193363726181,-6.216860913396848,1.2425746679075682,0.7985910130869407,-3.3508595602956865,-2.7348484956855663,0
-0.3532987012622478,0.2279535408382687,0.18577243358342854,-2.224172282035427,-2.6846837023119026,1.8943567245200006,-1.6850270071283366,0
0.8730535391942392,-0.11924597270274984,-0.8952153915680735,1.3208578070815071,-2.0063451838655455,-0.3721715023346159,-0.5562760082897638,0
2.102201271647635,-2.035643782090956,-2.8386568070264646,3.1065122020356393,-0.30883691705884964,-1.2321286830889655,-0.7450202981533094,0
-1.2060776536387887,0.6776533911723415,-0.28887739136781776,-2.091418378855937,-2.9590627734448938,1.0206503353165648,-1.7619784892715977,0
2.665137779873488,-0.028654832190838864,0.4503524049515162,0.8281513147360244,-0.02157515018169842,0.6750688477436129,0.7036630775972026,0
2.8065418480813733,0.09955571472226343,-1.0327927400261496,2.073510133566758,-1.5364324392093436,-0.533799799542895,0.16170868453886797,0
-3.291612032849328,-0.8133113836938852,-2.0029533595165407,0.8254396381268843,-2.042374688153933,-1.5947066606117442,-1.9016047997940817,0
-0.8985039446155628,-1.6005807809516763,-2.512979568386223,0.02315985641109064,0.21134228623209816,-0.6500138493285268,-1.6419072174213758,0
-2.455263504077389,-1.0112731956141665,-0.8408489409231128,1.1281256323503048,0.0669572952758326,-1.2812685994035784,-0.6151447838732076,0
1.8719615030313546,-0.4537318665476392,-0.5014437152205813,1.8946175780585592,0.2462914464764645,-0.5391657130260953,0.5768529439450623,0
-1.4576259841286898,-1.2404526490284113,-0.9788971481493179,-0.943783134552185,-1.4024171587830405,0.7862321605231817,-1.976370343072854,0
0.33874111252872174,-1.6622953474475453,-1.2956634800143778,0.6656050542003105,-0.8339069852516315,0.3864769214980515,-1.3096932792524734,0
1.271855950843161,-0.8990386882748185,-1.0972337343853023,1.4916621376593069,-0.4584045154528713,-0.32582073588504745,-0.321323503029064,0
2.874535024832375,-0.2691796611238051,-0.300495069540484,1.7806159126350165,0.03211605485131819,-0.09272548760643437,0.7189516860359775,0
0.03098712872900311,-0.01836695917292075,-1.9353709001920674,1.8833163143415055,-3.2107779951471906,-1.3183622026205215,-1.1957365027801432,0
-2.3214089620066307,0.2953869181107356,-0.7309856060552172,-0.8101495559087516,-3.306817687234647,-0.009494394252144715,-1.890937733657892,0
-1.30829325141708,-1.5494630510130842,-0.8138092006084889,-1.8784279539395854,-1.8530704175039736,1.831697491910595,-2.56956784511532,0
-1.2731643528685581,0.44288058154088383,-1.1678463065669373,-0.9136031038316146,-2.0801775378786758,-0.2758914915401197,-1.4190093876640746,0
-1.6639772963724173,-0.18296442653018774,0.7449189324831766,-0.4463602105876304,-1.6409730847545554,0.700111913798414,-0.8085356751999908,0
1.1431177779530841,-0.22766608104037667,-0.22368998281597452,0.2593628190980639,-1.2005081313782688,0.5901371509670693,-0.4339214784583551,0
-0.57891776460178,-1.5747514189437708,-3.6310138090246644,-0.275426486851043,0.8012098899052342,-1.165434285212809,-1.8461966090295765,0
-1.008191117960128,-0.16208420001618762,-0.14028809683476062,-1.1140313238558222,-1.0258278312612534,0.6466970052839973,-1.0258978453810828,0
-0.8510470452859538,-1.7292200850168142,-1.9815839031114377,1.0323459684257794,-1.5604903902273006,-0.37286764835213254,-1.841040090680137,0
-0.7582380096352934,0.12521479708902672,0.8438264955592643,-2.0738827074824404,-2.7415046282514477,2.1227624787054946,-1.529916887725133,0
1.0530091205160257,-1.9601602282632271,-0.7870283211280797,-0.04656288534413555,-0.5184848467888863,1.4635570872720158,-1.351856934344309,0
-0.8031129010722788,2.419272443640646,0.9942215956535614,-2.413612542703082,-3.8260788245695743,1.0765450556463958,-0.8650282382423937,0
-0.10036553046436736,-1.5775112704713294,-1.6742153558394692,-1.1361520818332023,0.07999468251115993,0.8045432111774676,-1.7356850569643734,0
3.15475337541263,-0.5843130449498661,0.9784201330150295,0.2903511359127878,1.5564398546875151,1.4204644316967607,1.059332303552383,0
1.2136909655720851,-0.6433808268232422,-0.5823198484612893,0.9664378179461645,-0.26659669748587456,0.026348703410385,-0.14381736069800935,0
-0.7843303116555098,-2.1729234441180205,-3.777134348734386,3.0707627270849933,-3.035324774727012,-1.867322778732507,-2.4823097736467847,0
-2.947836604975473,-1.0367587193265269,-3.4573228806159926,0.6182998463981211,-1.7395508693061896,-2.0913219584175233,-2.4168858367113235,0
-0.33945187789420717,-0.5301347424936829,2.0175012346149233,-2.3709173011451967,-2.00554679847843,3.358911662676778,-1.2541007840240008,0
1.4666081669647204,-0.8527933927754313,-1.3119550210571806,1.6195833028692856,-1.4370192837995943,-0.22364254036934683,-0.6764028083229908,0
0.427808037476897,-2.0976195829368924,-1.6629488385429463,1.323921486200744,-0.04613657058481391,-0.0930041985609537,-1.103722828517777,0
-2.9878605658608457,-1.935690193591044,-2.605206522981654,1.3509880810151715,-0.5249163149815683,-1.7680362245398848,-1.8657848017549956,0
-0.4891719880650335,-1.9456791055423528,-0.3941265939924369,-1.3810868548231519,-0.8158626380309554,2.038732933562716,-1.9697261079446935,0
-1.832350502949804,2.0999421850546645,-1.3118428628028842,0.015437488422802348,1.6011609754399734,-3.2715483310722875,1.0498401856530155,1
-1.7210745146281825,-1.9066005128968122,-1.7352498696586274,0.5289531431247978,0.23785448183099756,-0.5890021056063914,-1.4342420313319217,0
1.1655091764465977,0.13327119720919933,-0.6990087518178085,1.2990825535252417,-1.765328334324888,-0.3944295602243991,-0.2491790062600186,0
0.5884574447906121,-2.3111760455665404,-1.8758226926297574,1.7950668554974447,-0.08399470100291662,-0.28100555046062875,-1.1100951112904007,0
-1.5787262401935835,2.0093513817073507,2.732336981274543,-1.7341164575649435,-4.198818867209296,1.7665962484340485,-0.47790570629486545,0
0.29116882835032176,0.15067386683585715,-1.5134221364805454,-2.547700918391522,-1.4684827700018774,1.0810234691800555,-1.8686294105375976,0
-0.3352091294965599,-0.21877982058285328,-0.17731948465134872,-1.561403332377861,-0.7038193587135193,1.0742084349249903,-1.033443249933101,0
-2.2837528338519864,-0.6495866372201882,-2.316164183657211,0.12453223190928076,-1.4299399055652884,-1.290146888399721,-1.8340408057425988,0
1.0754395516731152,-0.9023594998772713,-0.2538282880641317,0.1485964114757521,-0.559693696510537,0.9178798445493577,-0.5859818114617454,0
-1.5075374078060315,-1.9612143815623073,-2.5553352750507843,-0.04106807108661836,-0.0973607566241751,-0.5020371999616582,-2.042741917022272,0
-0.8489394321383869,0.6483047981270311,-0.8887256521181061,-1.490963163064411,-2.111157915095845,0.23425385290764736,-1.3977539374593788,0
0.8952557601654796,-0.6363950742288829,-1.1863831818994752,0.8979627833539972,-1.787338481434143,0.031923566301248554,-0.9788501089604041,0
1.907170486160049,-1.1795907236692387,-0.8399417229347907,0.9546589378647878,-1.3931772055941796,0.8066934868028012,-0.8608435297875361,0
-0.8268356237492602,-0.3616785735811464,-1.529451000566306,-1.59548283035471,-2.175016361021358,0.6752009123314869,-2.1779518228581365,0
-0.15757723162634263,-1.2304400853859645,-1.9850490489417703,1.6249458533911687,-2.3087391407695823,-0.6460811555299967,-1.590998781983494,0
1.3258750178134109,-1.3806422256554876,-1.6041649598759398,1.3521704479864618,-1.1150312048164874,0.010929576607528196,-1.0267018213717602,0
-1.7448510716403418,-2.4154620342679762,0.1521399574021456,0.09525916626040876,-0.7328143422792819,1.3400942309030448,-1.596621528936254,2
-0.5935171626444012,-0.8869637123148514,-1.1278434138985292,-1.4024405757658132,-0.93747436064797,0.8947644400783293,-1.7434490298959995,0
-0.3573362751436162,-2.776133160963658,-2.8769555787844228,1.6198991256415955,-0.5149252377525718,-0.608070986177032,-2.0020146263567113,0
2.4688328885980013,-1.3932003285583137,-1.6314392517982987,2.4005510322981154,0.12319450996557713,-0.5792776893817042,-0.07238622993493159,0
1.8778939011833993,0.28848473170634037,0.25186144796451204,0.7381342514085245,-1.201115506333606,0.45124961077641146,0.23216972275633835,0
0.20037881137776004,-1.0218768764462096,-1.136900392537071,0.47083826137152796,-1.4671350974749071,0.26734428755137896,-1.2608890614695605,0
-0.5611732303253176,-1.0431436167960464,-0.4036486470959153,-0.5062087572339871,-1.929245318349841,1.1497373412304925,-1.6369019371141877,0
1.3212547242711425,-0.9716256653128228,-0.43321245530753927,0.47940520961514077,-1.3756972117965287,0.9718267735797357,-0.8472898906206274,0
0.05604326053671904,-1.166760277222429,-1.6269362176920144,0.9763809055612147,-2.3158491133082135,-0.026508283179407156,-1.6537034251264857,0
0.2869418532657423,-0.006210251341158379,0.7091024593194863,-1.391113508622582,-1.584961264541088,1.7657946001477893,-0.843718202308207,0
0.9670697032649352,-0.991167242585431,-2.947104319401321,3.550930763899569,-1.2977107120452027,-2.4084265568403698,-0.5921057179815062,0
0.5180616141971139,1.1124320160184396,2.0618915961082624,-3.5568812988996585,-2.780087774523958,3.4410388742494007,-1.0429333465012505,0
2.635594234759979,-1.0177444511005478,-0.6941293635723393,1.9533648033015465,0.5361791751536134,-0.10711755664749355,0.4411423506617067,0
-1.9369476191864774,0.7809083896375446,-1.4436016515407921,-0.6523182795712585,-2.703322929936328,-0.8789563835664194,-1.5538150816993062,0
1.079939743725766,1.0385491506872047,-0.7632630664732034,1.3209599841913595,-2.9187741060174957,-0.795753558588419,-0.2559526306140055,0
2.179356388662632,-2.069452708468683,-0.9169537557603037,1.309333358974444,1.5337485669384954,0.47191936244659005,-0.06054817681940564,0
0.7601692915766047,-0.7712889917732344,1.2548739558214899,-2.9274446911538936,-0.9520122928591159,3.5214807165676336,-1.308979030672559,0
0.6274895819822984,-1.6073775017439231,-0.615627004758043,-0.09142313818285608,-0.20696320458117445,1.110104669921333,-1.0593002679720054,0
-0.998788915153037,0.6163568326680289,-2.195854623482418,-1.4630239512731231,-2.3834745198548983,-0.46617515421237327,-1.9552016279518194,0
1.4339313857418599,1.1486099111810213,0.5743316211068878,0.8058173864318189,-1.5971863026456297,-0.05651806748756748,0.59842532250135,0
2.134766470827971,-2.075130317104501,-1.0923072079575233,0.7987118278007376,0.8510595684870046,0.856275083261721,-0.5701149930665025,0
1.1549335968994412,-0.47255757240876717,-1.8309366661359732,-3.002388793511531,-0.9814193847019731,1.7744003018587478,-2.173823145859558,0
-0.355315810729248,0.35392724650258955,-1.6506344457830675,-2.828116609493934,-2.748310806495059,1.1608880017975394,-2.4691426191077435,0
0.9554966315514676,-1.479785716326862,0.29205750371108063,-0.8110386964199374,0.8286754131310845,1.7891885794262898,-0.5234061083738886,0
-1.8749673085143106,-0.5300576621128317,-1.6514525399076667,-0.36885490236293383,-1.581024297876747,-0.5273880118171037,-1.7461443280915117,0
-0.5712101827208317,2.0148969197446345,-0.4931482047714991,-2.4177088586877873,-3.6638377671451523,0.5671499939485348,-1.475001763621655,0
-0.31295224596756954,-0.3618868819150657,-0.3029902446454702,-0.4729221209257335,-2.2246329940687257,0.8702008494497574,-1.3350874913931183,0
1.985092521722501,-0.11277071008170458,-0.40834746271667344,1.3513260597948533,-0.5748667727203369,-0.1385348689203609,0.28259783819861845,0
0.22529935074509844,-2.0101158411726607,0.5990334147366578,-2.2787716178456052,-0.34402132539011865,3.2912902578950924,-1.741067185348458,0
-3.2500774449410637,0.12024090827739098,0.1750478321127642,0.51337419892482,-2.2902568841964355,-0.7664987435475471,-0.9143236137118945,0
-2.2337713838605935,-0.15981092320058432,0.7667970160637168,0.10715591627680099,-1.9788011333798325,0.26282270913749384,-0.7799880325042183,0
0.009936495946575419,-1.8791029288346608,-1.9734463578765875,1.6215308469033172,-0.4643398378571896,-0.6262472723561588,-1.1930227183918891,0
-1.9646213928661183,1.1220190752120003,-2.3880236170703357,-1.1146270701166965,1.8958417860650134,-2.6279482967949273,-0.10533032160391452,1
-2.175728971445632,0.6710275622876194,-0.8785859311285572,-0.10008892762417598,-1.9348771117747714,-1.1081382832670446,-0.9559566732838876,0
-2.015788809411087,0.8302270434098664,0.25283926968572623,-0.562100482264251,-2.6166789987480525,-0.07101141371608978,-0.9116669123915427,0
-1.4270461690029665,-0.5130394613493685,-0.661117249394666,-0.47075570941149913,-2.5830174468422924,0.4980747190997005,-1.7828807173201646,0
-1.5670363855037066,-0.46536261438932547,-1.6771216094029886,-0.4877349279672242,-1.1591505927098655,-0.5268021580362456,-1.571096749999425,0
1.8757242664982878,-0.8687158128194019,0.36076361314469696,-3.3224596202646257,0.579274701665965,3.287617114860634,-1.0926383982144456,0
0.8379876900234547,-0.7246074480066571,-1.7769103693436175,1.3264913254021526,-2.5840361865331136,-0.2963884327236283,-1.374887375685904,0
1.1448150356103397,1.0776960445346075,-0.039629232203346465,0.5924173700042119,-2.312716389996242,-0.12346819694889247,-0.020424206162038428,0
-3.1528426348684446,-0.6283181506624074,-0.6295736714471288,0.8889553505898813,-2.202516360599554,-0.9062166432374299,-1.3787132739108319,0
0.4856484278208283,-3.320883592213972,-5.24406149392339,4.9918482678353175,-1.747203868380531,-2.9586317494104324,-2.2299171450791277,0
2.3746982445468143,-0.058793277534793686,-0.2716226596948037,0.977704293084765,-1.0454319570840906,0.38389239135768005,0.08203915956055502,0
1.0345334409134814,-0.5901240963046968,-1.5046061754288353,1.66878329200395,-1.965711346021422,-0.5472645256373377,-0.8374129220330785,0
-0.23909404420555547,-0.36847714049335756,-3.5362014479743067,-1.3780635916162103,-1.0098986597360713,-0.6904842907791526,-2.2588907146774533,0
0.22076077447122322,-2.817879943882393,-1.6730459349685596,-0.7437593569257304,2.0305874078839845,1.0193959984589425,-1.4405874648638992,0
2.288589077344863,-0.041078334581531095,0.8176549241769182,-0.09916590051180618,-0.5331622575509941,1.4599386433258172,0.25073872070912595,0
-2.121604256110666,-1.5937879293489308,-1.5601181514373998,-0.03687959628260806,-2.3706175321544842,0.2041296199860723,-2.460618640497111,0
2.3770010720752524,-2.2148592070284536,-0.1077455417218467,-0.4623004254349665,1.3574300585514423,2.2076504593498,-0.5491495176771284,0
-1.9623966100268693,-2.3392826340442516,-0.10839163142694874,-0.2713256466544628,-1.0169157447789718,1.3659373745200043,-1.9072591912899945,0
-0.7601208388421741,-1.6444578097630325,-2.0757196361816943,-1.059010253465632,0.02722305817141346,0.37347618768906155,-1.9638770458422767,0
2.589720732235513,0.24997025263646644,-0.6462088237432111,2.915856396863525,-0.744284986685323,-1.2196266167221963,0.9473542583640397,0
-1.0460907031128328,1.9458351964470393,-0.8799145748168136,-1.8869817125515538,-3.4749906007774305,-0.13095496192698425,-1.424817513785607,0
4.31491071214433,0.16224843195181982,-0.7357353870255164,3.1039271200227487,0.1707888534393529,-0.9897235897289081,1.4722231988112562,0
1.919973976757718,-0.549148038337501,-1.589232579111417,-3.7581032512181043,-0.3225400808466089,2.4966124860151933,-2.071649963600072,0
-0.13985816856560507,-1.528511602329976,-0.9903498579266475,0.20314313790288063,-0.4071165272419873,0.46427878374915604,-1.1947440983509743,0
1.9607998493248155,1.0047119740264185,0.8126414563523019,-4.345122994256844,-1.7676538396659112,3.5041878308245726,-1.2539944217564756,0
-1.8524352998522655,-1.67310588586334,-2.7150056231557316,0.5852857395256397,-0.07393665170236619,-1.293648962445676,-1.7527571843704073,0
1.3000605720375096,-2.327263281540276,0.5273555502053784,-3.0674965541832044,0.32380573901258947,4.12949797510187,-1.839453017192246,0
1.4824942628906146,-2.344190825591822,-1.4739152496143166,0.8263351908225455,0.4659879739296735,0.7012962528736939,-1.037560051815404,0
1.9598076626231096,-0.35469744778680135,-0.6838668644071093,1.3206511904973168,-1.0282612720627644,0.011212364931078054,-0.11720767716725002,0
-0.817543087208076,-1.9639979466731967,-3.321301349023565,-0.6596391210829262,0.20411055908224585,-0.40498751867146154,-2.3312860742848436,0
1.956260926959176,-0.23351401927328497,-1.1307360248827412,1.696050396584785,-1.297047295699319,-0.4777846112827898,-0.1719892960209957,0
-2.186139316306387,-0.029356524423467367,-0.06065154063204192,-0.29932919872848096,-2.161918866233062,0.01973392190698613,-1.1982815859371445,0
-0.27563123440255866,-2.0014905035083466,-0.6805179750972599,-0.7194978893960393,-0.5770130053920628,1.526474873953003,-1.741217056724328,0
2.7165915770518243,-0.6016993532318501,-0.5358434962611067,1.4944019957125698,-0.07605407264175135,0.15863170724179368,0.3129677560786768,0
0.7605525161159182,-0.8668178733911724,-0.4901998695729506,0.07268880846683479,-0.9701715758129263,0.8123454909548488,-0.8633168285380489,0
2.5114707166381005,0.5034971022899235,-1.2858828967256648,0.840906554709016,1.483266046163006,-1.1374351451062579,0.9620193078446966,1
-0.9760115676464334,-0.3662613931210038,-0.13398381498139245,-1.608565928588527,-1.7842229969810923,1.308906600936983,-1.5906130408507257,0
0.04313895144576718,-0.19108108526537193,1.7499270514643648,-2.5812253854590117,-1.5519043917592787,3.102883677737518,-1.0334585283370608,0
-1.4233806655583758,-1.8665031109558619,-1.5902668603045131,-0.4466023478243446,-1.1257892467128787,0.5223663211360047,-2.2060189885464747,0
-0.9293928708983434,-1.1957660304318407,-0.050644070855646706,-1.2989803387959533,-1.132542227174615,1.591248542417639,-1.6161797516688148,0
0.3451314367662902,-0.750611035523679,-1.642958874231494,1.5365006483013408,-1.7629889635584435,-0.7188862569030611,-1.006542649219764,0
0.6853513329408447,-0.48462323242822614,-0.10153985875622185,0.2890320388154012,-0.7440553656838775,0.5432031488005481,-0.3862225309631279,0
0.06034894297430271,-2.602654135756757,-1.6118470989040228,-0.9752061898229436,1.2736699753468415,1.1933897098937714,-1.7010510004998267,0
3.0186132555213767,-0.7774003131391198,-0.2520434692017066,1.5485286670960758,0.7648830776455444,0.2810191740685226,0.690611857920014,0
2.564974821981676,-1.0884806077063058,-0.5001375994150902,1.273859527920808,0.3838272455770304,0.47796963603508297,0.15999689681593143,0
2.2509625515847365,1.0380995306400833,-0.10216715110625185,1.2937797225210683,-1.6489515584892271,-0.3614436273125954,0.5607032495801202,0
0.9569569610008054,-0.16913393699005452,-2.223346806826685,2.910666630969515,-2.2834721672362246,-1.9325936241430615,-0.5463287991750199,0
0.20471043800120414,-1.729541137084503,-0.6454733480360537,-0.6418515542307368,-0.6362704339621007,1.4855403838705434,-1.5368073975552652,0
1.0868549563280958,-0.8987976376630429,-1.8705090605933197,2.470447277974907,-1.0160101582607175,-1.2578670671754386,-0.4576934069661527,0
0.4281491797702419,-0.691963062935536,1.3470962256474648,-1.5379355388431515,-0.15437764723864933,2.351515938760548,-0.4699769916118885,0
0.14884673614663912,-1.1133204515124775,-0.8698689952821145,-0.30995452482024755,-1.4350928449125107,0.9250673791337339,-1.4922527372390828,0
2.5905461616173415,0.296848901729458,-0.04692472619913102,1.6147907068952578,-1.0365721174948126,-0.05455608942854947,0.5902515093118668,0
1.3290034806419189,-0.9490464347654,0.3757636297263598,-3.406654691067112,0.08222378409765141,3.354531938070956,-1.4058276810468908,0
0.15677160871831863,-0.3400509452793341,-0.13122205121738073,-2.6011844024366875,-1.8336629790821468,2.284406015308699,-1.832486640433571,0
0.4547596355986119,-0.06855561100321661,-0.6815086749447845,0.7268278171449685,-2.1335846420356805,-0.036809753400562334,-0.7660136159417517,0
1.1330133947568224,-1.1737506110478173,-0.6499033828442378,1.3471775782405808,0.134317267275321,-0.003595644870123861,-0.15210304102976158,0
0.3873066852966369,-0.8227603443743654,-2.1834580911179278,-2.1945453685262626,-0.48853682829470546,0.9452119957128668,-2.0692063530363742,0
0.013436513481509538,0.7912765647720676,1.0959893580298847,-2.6739862379292663,-2.1336839758368846,2.2504711669004376,-1.012923612878402,0
0.43886712228353686,-0.4012940217251789,-0.4903564704394213,0.6947444047566576,-1.1829646750947096,0.05955145490623129,-0.5205962397808411,0
-1.7464622932023977,-0.3097235137484119,-0.6078479014020823,-0.3941733347043481,-1.9772535349156086,0.06638725815719711,-1.4374871229307027,0
-1.675056922999699,-1.481995823540672,0.13129244631465298,-0.3001641001914448,-1.075279069934545,1.0262333010051143,-1.3984414709429307,0
3.0710442676887655,-0.1108470519481497,-1.2715894503272183,3.1439599510835055,-0.848687299250567,-1.2619061025531662,0.651640901991557,0
0.47581355603351594,-0.8551449257799165,-3.004655206396383,3.2083758461857452,-2.878025124794121,-2.065400038834869,-1.3209845980090684,0
-1.8311970487666112,-1.8167608054729276,1.2811266372239918,-0.1200422254287612,-0.9011025830922174,1.695398042672916,-1.0727716122933308,0
0.8841909442159172,-1.9082914100232413,-2.8512591075213023,3.006111354553396,-1.5071762266354525,-1.3521147644249563,-1.307031444402314,0
-4.494873220619282,0.06663616867174893,-2.8541446803311334,1.8159121019968074,-2.7073611088226786,-3.5097894387018393,-1.7642627451324011,0
